x1,x2,y
0.061930252041503486,1.409453107194837,0.07728326906120969
2.3676654553145235,3.9192530883384045,4.426455467034966
2.0520052809573732,-1.2491914664092918,-1.7559457087618802
-3.768717970445652,2.422818274897658,-1.4146303266978801
2.7213609029467625,-2.1637549396354663,0.6379912387228625
1.942767277065971,-0.922798797826978,-2.0323281378812625
-1.5033308122707831,4.263785214085937,-4.9060917943954685
4.561150600926657,1.4242983077156648,-2.0738522893061324
0.592037337322953,2.725838234827153,2.0627643803523648
3.912097366464131,0.9723511564281528,-2.881153580250428
4.7254667853824355,2.9475779707887106,1.689482206257249
0.9073121350555855,-4.951772663467428,-4.116387426505681
-4.6932059736403895,3.0854998855138263,-1.6008923710804748
3.6285326766903943,-0.7952730937392714,-2.1681714883766374
-3.858677360345326,0.5021105234510239,3.7123781494776895
-3.601017584124783,-3.4197649380756854,-4.979026364027721
-1.514168498758921,3.124623382589359,-4.633565336192532
-1.17043763401841,0.25790581271179747,0.8942159087043079
-1.024860708745463,-2.9516242290473658,1.5161579986894664
4.385552900290156,-2.2065623843201343,4.693868579094579
-4.074019954374409,-2.8466051206391896,-6.1840652629826085
-2.345295485301293,-1.7420339682453134,0.8455129555539596
1.1051324211112323,4.934330571853174,4.165674929040764
0.7004861445202515,0.4516546206353862,-0.33911391723190404
3.6198012091243505,-3.060858276420486,5.016585247105608
0.8269000898955792,-0.8015107483983561,-1.1649903175055307
-0.8905454753732167,3.814908488950854,-3.6619582260816927
4.628086144573512,-1.5360768959430438,1.369969466887777
4.201592449722254,-3.022324877651231,6.808285820823931
-0.30684965418702603,-2.172877432806227,0.4825457042683883
1.9820076344218869,-1.0012014407661884,-1.9866173545275059
2.238974605706984,-0.08300977476918625,-2.296423727398676
3.8180022834026364,1.410544748189663,-1.492222584024031
-1.9393081874944018,4.413404243518027,-4.688331401432255
-3.9462379239529177,3.9294976121578724,0.048128132358775666
-1.8991742849352589,1.9085221674446062,-2.4358202437937413
-0.06378039738063634,-1.6340927264350547,0.1001180612745118
0.22507684483060064,2.8991469041074422,0.8655294681050368
-3.9422197327688124,4.131469719702862,0.8020782394108292
-3.9417859629848486,3.3758066627719803,-1.4120535117078488
4.868483978887788,-4.766262718650851,4.44615740848465
1.9393123123546623,3.7511219127172435,5.089358990839697
4.110923386527162,-4.2771127885938265,5.259925727789972
-4.912394155002918,3.437352008441076,-1.3302730780273153
