x1,x2,y
3.7709650007892073,-3.593351629186503,5.50784556689079
0.4166250759686143,-3.065689983779177,-0.8251872687408122
-3.378520299167509,1.4988298545544385,0.5947315329460867
-2.066263048927027,4.908459073539387,-3.915660094016085
-4.018985356243286,-0.05495980726264005,3.9706488349414557
-4.19804187904964,3.5967875054888925,-0.6391639038192087
-2.3253038371057144,0.27244024244660103,2.0410375771890585
-3.6805933225924656,2.7230535484439713,-1.9652128675999885
2.2137433156036987,-3.131501131152208,-0.29261106262260705
1.754693330337263,2.5581475132822797,3.9794272584209214
2.0928113404999626,-0.027675018362635306,-2.115999096803427
-2.0757881921656898,-1.958945096948903,0.9287913870803853
0.5035349884630511,-4.008850514373209,-1.6086228529664282
2.111868662346823,2.2732763000339187,3.313059104896042
-0.761474044381548,-1.9845906271181901,1.0631677061087643
-3.1037707683810902,1.3608576694888344,0.5953675992918025
4.024441248851456,-2.338040295235481,4.599836791146627
3.6981122844049565,0.5951357565010991,-3.3766757850788167
2.232731198105773,-3.421376664694428,-0.5528854612506713
3.240650838074492,-1.8305061694992633,1.0132297938557413
-0.014025908046770397,4.85075505976466,-0.06609949040294329
4.74848175135593,1.6740264590713299,-1.1836199558221079
-0.7464573644761527,0.7409236417451766,0.047651611136789285
-1.4942503616134264,3.6145191888654224,-4.934175183499108
0.4229273960288751,-3.25145644592145,-0.9141231310266067
2.136902616882028,2.107921165726774,2.8724608253244925
0.7382351077396745,4.48031978711105,3.1849694672491076
-2.874639608812586,-1.638135021228111,0.23870137653020518
0.8609361249574397,-2.110435320843197,-1.158294346164686
4.888710572417015,-3.642166704493129,7.874598015675602
0.04537497292126513,-2.4980364603950953,-0.07701096688238224
-3.913293295760245,4.0089191968204005,0.2642576079717158
4.992302864482745,-0.2073488437571358,-4.686089751952153
0.4230247554981208,4.846452629941005,1.9330254223808185
2.9842304258140464,-3.8710568461165353,1.618190955157747
-2.940537345659674,-4.36378366838296,-0.13298750059047015
-3.487598616002945,4.050444918746235,-0.7699768511025218
1.0869905032616973,-2.5536817961438842,-1.3561123429728663
2.202900233657058,1.4882766688234428,1.0191447646302605
4.237537721884463,-1.5262684213295419,1.1687768760289565
4.343130897358595,2.311909182529517,0.776012255404193
-3.2246811951424013,0.08139575633488327,3.220760176797901
4.943031804537997,-1.3164453649022567,0.03783308134148511
-4.04495254306565,3.9891335093957743,0.45604393645611196
4.3777169269800495,0.5739606813328866,-4.218334964902584
0.2487767101640177,0.04954209719711056,-0.23627328987402324
3.517556901945998,-4.308684828201694,2.963810859125986
-4.540744409564052,0.40569141634278605,4.571900897571968
-2.862525472850886,1.9292989326871481,-1.5358241026079416
1.1681235584985261,-4.6207428219757185,-4.144257154540706
2.2029512632743504,2.1392920826853548,2.911878747492718
-0.1676334089227307,3.8742018075909748,-0.771032276407152
-4.619818556315117,-3.9601577746521768,-7.099783655864696
2.2179187894174115,2.7882180086597517,4.305375568020265
2.9151636158138743,-3.702513703987834,1.6372487990715514
2.28247543925196,-0.9318004601781418,-2.066866001039222
-3.0022781931542064,4.822416191268841,-0.3399950065180337
-4.895053257196615,-2.050370098666554,-4.2748413541481725
-3.4171967611184337,-2.7302192150098623,-3.8750784547208665
-0.05974478531713601,1.3135124226677375,-0.06322649309395785
3.9803940591705302,-3.0092840999833106,6.184038965900978
0.3059315846161734,-3.088931318280875,-0.6248219060933865
-2.68305160360942,1.25324652275075,0.28301804611947134
-4.1216423603582495,0.7973657492426547,3.541586798566456
2.679822558799323,0.9363742314118344,-1.1711773224726194
-2.563990486844314,2.6549875376294,-3.716043992508479
3.476797511564458,-2.938253408435126,4.371743096179399
-2.3799021344045403,-2.187052004010277,0.13384020307396893
-4.4589798482178855,-2.8059966422877105,-6.926614591475096
-1.7714719170364202,-0.1173311101118859,1.8742688612581153
2.7957647708132685,2.1627837827627587,2.2931996240644414
4.427700222018103,3.9308429142195305,-0.6538497164623411
-1.5945333491125546,-3.04427104459571,1.4564254437144486
-4.833479529085629,3.4317015458016655,-1.2249287349801885
1.894253967024845,-0.11415310080676022,-1.990158776992313
-0.9081634969188475,3.50998484445115,-3.6144178066616552
3.390104361300999,-4.428166036841477,2.0397838484239985
2.004701349208796,4.528472044442143,4.475446244641045
-4.629282116143926,1.211006924536945,2.8366916202439576
2.905922530438043,0.8439188582824748,-1.7340499436779169
2.419331421726884,-4.23668135110971,-1.692822524490314
2.675356905244847,4.277739059958732,3.049532989592131
-2.997447247989972,-3.748182690482522,-1.9242785190936837
4.040674514962172,0.4361661047258911,-4.003790127307548
3.658862984245296,-4.165292809517327,3.9631516495872523
2.2141284775533974,-1.1540144182162893,-1.8196518735682086
1.7179884627834152,4.332630804409801,4.9226323749734275
0.13678137236403387,1.0019937537055874,0.06295345160390006
-0.7109386502612409,-4.271792931526237,2.4843383200494125
2.7418193444878067,3.5901658218250727,3.8678891796396355
3.301581231074117,-3.729212695008084,3.341871479357111
-0.5611692828080663,-0.09210322061760845,0.6078059355178647
-2.610385856562756,-4.2600364744837735,1.017070263616593
-3.527687390568537,3.2201706469411313,-2.3041711686736726
-0.8483014589788098,3.9199665723359907,-3.544633815262772
-2.2791679544125665,-4.135141579687051,1.8965325143548575
-1.6361153030318585,-4.171735003371398,3.3207353536955075
